receipt_id,room_no,room_member_id,receipt_type,input_method,image_url,image_hash,ocr_status,store_name,total_amount,amount,receipt_issued_at,address,center_lat,center_lng,split_group_id,good_price_store_id,good_price_store_name,good_price_store_address,good_price_matched,good_price_verified_at,confirmed,created_at,updated_at
701242,333,301296,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701242.jpg,e4296f22c07d62034e4186c829c8c97497c93d856249a8f2920fafbf83b6d0e2,SUCCESS,해운대분식,4500,4500,2024-06-12 01:28:34,부산 해운대구 구남로 22,35.1580781,129.1581832,800359,,,,0,,1,2024-06-12 01:46:34,2024-06-12 01:54:34
701243,365,301426,SPLIT,MANUAL,,,MANUAL,광주우동,7200,7200,2025-02-24 20:05:52,광주 서구 상무민주로 14,35.1517814,126.8502815,800135,,,,0,,1,2025-02-24 20:25:52,2025-02-24 21:24:52
701244,365,301429,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701244.jpg,747b377bc99509b1fba31215d99330afe7af679afe4b2ad7ca8fe5919024dc44,SUCCESS,광주우동,6300,6300,2025-02-24 20:28:50,광주 서구 상무민주로 14,35.1515793,126.850717,800135,,,,0,,1,2025-02-24 20:40:50,2025-02-24 21:12:50
701245,365,301427,SPLIT,MANUAL,,,MANUAL,광주우동,6700,6700,2025-02-24 18:56:29,광주 서구 상무민주로 14,35.1519915,126.8500348,800135,,,,0,,1,2025-02-24 19:10:29,2025-02-24 19:29:29
701246,70,300252,SPLIT,MANUAL,,,MANUAL,종로분식,4300,4300,2026-02-25 09:36:45,서울 종로구 창경궁로 5,37.5730979,126.9813732,800059,,,,0,,1,2026-02-25 09:54:45,2026-02-25 10:54:45
701247,70,300254,SPLIT,MANUAL,,,MANUAL,종로분식,5600,5600,2024-08-29 00:39:29,서울 종로구 창경궁로 5,37.5731289,126.9805737,800059,,,,0,,1,2024-08-29 01:00:29,2024-08-29 01:11:29
701248,70,300253,SPLIT,MANUAL,,,MANUAL,종로분식,4200,4200,2026-05-09 22:43:32,서울 종로구 창경궁로 5,37.5732032,126.9804381,800059,,,,0,,1,2026-05-09 23:12:32,2026-05-09 23:37:32
701249,70,300252,SPLIT,MANUAL,,,MANUAL,종로분식,4000,4000,2025-01-27 12:49:09,서울 종로구 창경궁로 5,37.5724846,126.9802866,800059,GP_JONGNO_ETC_001,종로분식,서울 종로구 창경궁로 5,1,2025-01-27 13:10:09,1,2025-01-27 13:03:09,2025-01-27 13:29:09
701250,81,300297,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701250.jpg,2b2617edb4c9f940a5efad05ca31145ab6f33ecaea2d8c3e7ae120c35001bc6f,SUCCESS,성동중화요리,8700,8700,2024-08-12 02:06:20,서울 성동구 고산자로 22,37.5612502,127.0403097,800144,,,,0,,1,2024-08-12 02:35:20,2024-08-12 02:43:20
701251,81,300298,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701251.jpg,fbb9ae8a039e562e852d09cb62c0e24e30d90fadbb82fe8c55ef8f05d4a638bb,SUCCESS,성동중화요리,7900,7900,2024-08-12 02:41:16,서울 성동구 고산자로 22,37.5629114,127.0405438,800144,GP_SEONGDONG_CN_001,성동중화요리,서울 성동구 고산자로 22,1,2024-08-12 04:24:16,1,2024-08-12 02:59:16,2024-08-12 03:44:16
701252,235,300908,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701252.jpg,1b82643b2a880b3c96618e5d1d378e7ed2f1e4a39cf3d70ff303a3a987c99919,SUCCESS,해운대스테이크,11100,11100,2025-03-10 18:15:05,부산 해운대구 달맞이길 55,35.165268,129.1707656,800128,,,,0,,1,2025-03-10 18:44:05,2025-03-10 19:03:05
701253,235,300907,SPLIT,MANUAL,,,MANUAL,해운대스테이크,10300,10300,2025-03-10 18:09:24,부산 해운대구 달맞이길 55,35.1649984,129.171487,800128,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2025-03-10 19:39:24,1,2025-03-10 18:13:24,2025-03-10 18:52:24
701254,235,300908,SPLIT,MANUAL,,,MANUAL,해운대스테이크,13600,13600,2025-03-10 18:58:30,부산 해운대구 달맞이길 55,35.1646994,129.1719222,800128,,,,0,,1,2025-03-10 19:22:30,2025-03-10 19:41:30
701255,235,300907,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701255.jpg,ae8084741bc731e45e6febe05f671f08afa082ad571035897893da3387b14f39,SUCCESS,해운대스테이크,14000,14000,2025-03-10 18:25:13,부산 해운대구 달맞이길 55,35.1642524,129.1709177,800128,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2025-03-10 18:58:13,1,2025-03-10 18:41:13,2025-03-10 19:07:13
701256,504,301973,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701256.jpg,0e0979dacd7a38426c1f5f32b89c0d76a85b51ce386eab2fc7c11a1c1b030e9f,SUCCESS,해운대스테이크,12900,12900,2024-11-28 16:11:04,부산 해운대구 달맞이길 55,35.1658532,129.1717586,800470,,,,0,,1,2024-11-28 16:41:04,2024-11-28 17:25:04
701257,504,301970,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701257.jpg,c27216135d51568f82f7ff19c81337661dec596b68493a8222e5714b39011c49,SUCCESS,해운대스테이크,13200,13200,2024-11-28 16:42:34,부산 해운대구 달맞이길 55,35.1649342,129.170161,800470,,,,0,,1,2024-11-28 17:10:34,2024-11-28 17:44:34
701258,504,301975,SPLIT,MANUAL,,,MANUAL,해운대스테이크,11300,11300,2024-11-28 14:26:31,부산 해운대구 달맞이길 55,35.1659499,129.1702177,800470,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2024-11-28 15:41:31,1,2024-11-28 14:45:31,2024-11-28 14:48:31
701259,504,301971,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701259.jpg,c79e822b056b05afa375abe6a49d43dc587dfb51d9ca5a5722a467d8c13e00b3,SUCCESS,해운대스테이크,13600,13600,2024-11-28 15:44:58,부산 해운대구 달맞이길 55,35.1645438,129.1704189,800470,,,,0,,1,2024-11-28 16:01:58,2024-11-28 16:37:58
701260,504,301972,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701260.jpg,ea248aedc20a7e9527e75b52d60ba218671abea82f7969a2a260194440689da7,FAILED,해운대스테이크,13000,13000,2024-11-28 13:28:37,부산 해운대구 달맞이길 55,35.1643016,129.1706726,800470,,,,0,,1,2024-11-28 13:38:37,2024-11-28 14:24:37
701261,462,301807,SPLIT,MANUAL,,,MANUAL,안양분식,5200,5200,2024-07-11 08:07:20,경기 안양시 만안구 안양천로 3,37.3947993,126.9483819,800262,,,,0,,1,2024-07-11 08:19:20,2024-07-11 08:35:20
701262,462,301806,SPLIT,MANUAL,,,MANUAL,안양분식,5700,5700,2024-07-11 11:01:24,경기 안양시 만안구 안양천로 3,37.3953412,126.9482249,800262,GP_ANYANG_ETC_001,안양분식,경기 안양시 만안구 안양천로 3,1,2024-07-11 12:50:24,1,2024-07-11 11:11:24,2024-07-11 11:52:24
701263,462,301807,SPLIT,MANUAL,,,MANUAL,안양분식,4200,4200,2024-07-11 08:16:04,경기 안양시 만안구 안양천로 3,37.394005,126.9483374,800262,,,,0,,1,2024-07-11 08:34:04,2024-07-11 09:09:04
701264,462,301806,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701264.jpg,bd967e1ae7ccd209279fce7822f4db8f955996908b468d28e9bf42b99baf6399,FAILED,안양분식,4700,4700,2024-07-11 08:26:25,경기 안양시 만안구 안양천로 3,37.3956126,126.948448,800262,,,,0,,1,2024-07-11 08:36:25,2024-07-11 08:50:25
701265,462,301807,SPLIT,MANUAL,,,MANUAL,안양분식,5200,5200,2024-07-11 09:46:54,경기 안양시 만안구 안양천로 3,37.3959861,126.9478103,800262,,,,0,,1,2024-07-11 10:03:54,2024-07-11 10:20:54
701266,121,300455,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701266.jpg,058acfe2df07683d2a7782b18dcf9af98614cc6222bb2c0aea72b2f9bc2a897d,SUCCESS,성동쌈밥,8000,8000,2024-12-04 02:29:53,서울 성동구 성수일로 12,37.5455579,127.0566043,800459,GP_SEONGDONG_KR_002,성동쌈밥,서울 성동구 성수일로 12,1,2024-12-04 03:02:53,1,2024-12-04 02:31:53,2024-12-04 02:42:53
701267,121,300454,SPLIT,MANUAL,,,MANUAL,성동쌈밥,8100,8100,2024-12-04 03:49:50,서울 성동구 성수일로 12,37.5462226,127.0569021,800459,,,,0,,1,2024-12-04 04:17:50,2024-12-04 04:18:50
701268,584,302272,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701268.jpg,7d65b63a288188bceec9ecf54654f9974152cefa8b5229043f39bb47bc13c85b,SUCCESS,강남브런치,7200,7200,2024-07-17 23:44:42,서울 강남구 논현로 56,37.5113015,127.0294845,800486,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2024-07-18 01:11:42,1,2024-07-17 23:46:42,2024-07-17 23:49:42
701269,584,302273,SPLIT,MANUAL,,,MANUAL,강남브런치,7500,7500,2024-07-17 20:41:26,서울 강남구 논현로 56,37.5107956,127.0301736,800486,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2024-07-17 22:35:26,1,2024-07-17 20:44:26,2024-07-17 20:49:26
701270,584,302275,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701270.jpg,5ce2e918e39db7d311a80991c8c408363c6dd4abcb7b5e909e543f698978f607,SUCCESS,강남브런치,9500,9500,2024-07-17 21:18:11,서울 강남구 논현로 56,37.5115045,127.0291299,800486,,,,0,,1,2024-07-17 21:26:11,2024-07-17 21:32:11
701271,584,302277,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701271.jpg,4a61cff7b286411417d0e0511e842bc0f8e757a846235eeee1823479fcf26d1b,FAILED,강남브런치,9500,9500,2024-07-17 21:11:44,서울 강남구 논현로 56,37.5115675,127.0295337,800486,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2024-07-17 22:57:44,1,2024-07-17 21:40:44,2024-07-17 22:20:44
701272,584,302274,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701272.jpg,0f4174b1658125c2c7510be584e4476d0f74300e3b4bcb44ca699f80b0fc5a63,SUCCESS,강남브런치,7500,7500,2024-07-17 20:42:13,서울 강남구 논현로 56,37.511843,127.0289573,800486,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2024-07-17 21:38:13,1,2024-07-17 21:06:13,2024-07-17 21:38:13
701273,235,300907,SPLIT,MANUAL,,,MANUAL,해운대스테이크,11400,11400,2025-03-14 02:59:39,부산 해운대구 달맞이길 55,35.1642388,129.1709451,800127,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2025-03-14 03:30:39,1,2025-03-14 03:14:39,2025-03-14 03:35:39
701274,235,300908,SPLIT,MANUAL,,,MANUAL,해운대스테이크,13200,13200,2025-03-14 06:11:56,부산 해운대구 달맞이길 55,35.1642752,129.170936,800127,,,,0,,1,2025-03-14 06:28:56,2025-03-14 07:11:56
701275,346,301348,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701275.jpg,0aec7699b48086e3a1ba8e8b2403d92b50e064470f9f78779eb66dddad963305,SUCCESS,광주짬뽕,8100,8100,2024-05-06 02:37:24,광주 서구 화정로 5,35.1539519,126.8533093,800379,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2024-05-06 03:12:24,1,2024-05-06 02:51:24,2024-05-06 02:57:24
701276,346,301349,SPLIT,MANUAL,,,MANUAL,광주짬뽕,8400,8400,2024-05-06 05:06:05,광주 서구 화정로 5,35.1529703,126.854675,800379,,,,0,,1,2024-05-06 05:15:05,2024-05-06 05:45:05
701277,348,301359,SPLIT,MANUAL,,,MANUAL,대전갈비탕,11700,11700,2025-02-21 07:01:00,대전 서구 계백로 22,36.3475736,127.3810298,800043,,,,0,,1,2025-02-21 07:29:00,2025-02-21 07:35:00
701278,348,301361,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701278.jpg,119a65239f5dd166f941947bd3d967b43c49785acdbbdc199b99089bd70e5f7c,SUCCESS,대전갈비탕,9400,9400,2025-02-21 06:58:06,대전 서구 계백로 22,36.3475138,127.3827363,800043,,,,0,,1,2025-02-21 07:10:06,2025-02-21 08:00:06
701279,593,302313,SPLIT,MANUAL,,,MANUAL,마포순대,6900,6900,2025-06-16 06:38:30,서울 마포구 독막로 15,37.5459866,126.9482049,800249,GP_MAPO_KR_002,마포순대,서울 마포구 독막로 15,1,2025-06-16 08:25:30,1,2025-06-16 06:44:30,2025-06-16 07:36:30
701280,593,302317,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701280.jpg,a8a6fb024222a124889f2d5352743ecc6b8f927ac56bbe0a2604b5d666fa0920,SUCCESS,마포순대,8300,8300,2025-06-16 07:32:04,서울 마포구 독막로 15,37.5453645,126.947713,800249,GP_MAPO_KR_002,마포순대,서울 마포구 독막로 15,1,2025-06-16 08:37:04,1,2025-06-16 07:50:04,2025-06-16 08:12:04
701281,593,302315,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701281.jpg,cd433ff4b2ceecc31b19944c34180168a53e456b4ec7e63f5e5cb6f1f511ea3e,SUCCESS,마포순대,7400,7400,2025-06-16 08:36:52,서울 마포구 독막로 15,37.5458792,126.9488866,800249,,,,0,,1,2025-06-16 08:59:52,2025-06-16 09:06:52
701282,505,301977,SPLIT,MANUAL,,,MANUAL,성동중화요리,7600,7600,2024-03-13 20:56:35,서울 성동구 고산자로 22,37.5610088,127.0408555,800145,,,,0,,1,2024-03-13 21:23:35,2024-03-13 21:49:35
701283,505,301976,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701283.jpg,43090fc7bb21a9a0210a9e49875fd655b007c6b6aa7881beafd14387078c200e,SUCCESS,성동중화요리,6600,6600,2024-03-13 21:24:28,서울 성동구 고산자로 22,37.5627856,127.0393131,800145,,,,0,,1,2024-03-13 21:31:28,2024-03-13 21:54:28
701284,555,302171,SPLIT,MANUAL,,,MANUAL,광주우동,8200,8200,2024-12-22 08:55:04,광주 서구 상무민주로 14,35.1504408,126.8500204,800149,,,,0,,1,2024-12-22 09:00:04,2024-12-22 09:18:04
701285,555,302169,SPLIT,MANUAL,,,MANUAL,광주우동,8500,8500,2024-12-22 06:46:31,광주 서구 상무민주로 14,35.1500309,126.8517163,800149,,,,0,,1,2024-12-22 07:10:31,2024-12-22 07:37:31
701286,555,302170,SPLIT,MANUAL,,,MANUAL,광주우동,7500,7500,2024-12-22 06:30:03,광주 서구 상무민주로 14,35.1514394,126.8515273,800149,,,,0,,1,2024-12-22 06:35:03,2024-12-22 06:41:03
701287,523,302057,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701287.jpg,c0b9c316e9756d519f65811b450f46c2fc03b79aa3e0ba2917468a489642ac57,SUCCESS,해운대분식,4500,4500,2024-09-04 19:56:18,부산 해운대구 구남로 22,35.1580999,129.1581869,800412,,,,0,,1,2024-09-04 20:22:18,2024-09-04 20:37:18
701288,523,302056,SPLIT,MANUAL,,,MANUAL,해운대분식,4200,4200,2024-09-04 18:10:36,부산 해운대구 구남로 22,35.1579973,129.1585192,800412,,,,0,,1,2024-09-04 18:11:36,2024-09-04 19:03:36
701289,523,302057,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701289.jpg,033b1e6f1339fceb9dbea0ccc8181941a25b785cd5b5f1592f395502a6772144,SUCCESS,해운대분식,5700,5700,2024-09-04 17:24:05,부산 해운대구 구남로 22,35.1579449,129.1591036,800412,,,,0,,1,2024-09-04 17:40:05,2024-09-04 18:12:05
701290,523,302056,SPLIT,MANUAL,,,MANUAL,해운대분식,5900,5900,2024-09-04 18:09:16,부산 해운대구 구남로 22,35.1585409,129.1598117,800412,,,,0,,1,2024-09-04 18:33:16,2024-09-04 19:21:16
701291,523,302057,SPLIT,MANUAL,,,MANUAL,해운대분식,5700,5700,2024-09-04 20:49:28,부산 해운대구 구남로 22,35.1577442,129.1591256,800412,GP_BUSAN_ETC_001,해운대분식,부산 해운대구 구남로 22,1,2024-09-04 22:03:28,1,2024-09-04 21:05:28,2024-09-04 21:26:28
701292,383,301502,SPLIT,MANUAL,,,MANUAL,마포라멘,10700,10700,2024-09-14 23:03:03,서울 마포구 월드컵북로 20,37.5633429,126.9251971,800436,,,,0,,1,2024-09-14 23:08:03,2024-09-14 23:32:03
701293,383,301504,SPLIT,MANUAL,,,MANUAL,마포라멘,8800,8800,2024-09-14 22:49:34,서울 마포구 월드컵북로 20,37.5625854,126.9255168,800436,GP_MAPO_JP_001,마포라멘,서울 마포구 월드컵북로 20,1,2024-09-15 00:46:34,1,2024-09-14 22:57:34,2024-09-14 23:43:34
701294,359,301406,SPLIT,MANUAL,,,MANUAL,마포김밥,3500,3500,2024-03-25 21:41:18,서울 마포구 홍익로 3,37.5562035,126.9239214,800467,GP_MAPO_ETC_001,마포김밥,서울 마포구 홍익로 3,1,2024-03-25 21:58:18,1,2024-03-25 21:56:18,2024-03-25 22:25:18
701295,359,301405,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701295.jpg,6b05cc8e198848ad30b176bde7a77c5039f0b313cfd83c75289eb6b6d93e9d60,SUCCESS,마포김밥,3400,3400,2024-03-25 21:48:39,서울 마포구 홍익로 3,37.5579898,126.9245053,800467,GP_MAPO_ETC_001,마포김밥,서울 마포구 홍익로 3,1,2024-03-25 22:59:39,1,2024-03-25 22:05:39,2024-03-25 22:34:39
701296,359,301406,SPLIT,MANUAL,,,MANUAL,마포김밥,3600,3600,2024-03-25 21:26:29,서울 마포구 홍익로 3,37.5579574,126.9240602,800467,GP_MAPO_ETC_001,마포김밥,서울 마포구 홍익로 3,1,2024-03-25 23:15:29,1,2024-03-25 21:50:29,2024-03-25 21:53:29
701297,359,301405,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701297.jpg,215beff35b4d2ec454904ae3b9c5a88155b28d9ed6b8a8ccff269bf90801d090,SUCCESS,마포김밥,3800,3800,2024-03-25 20:21:06,서울 마포구 홍익로 3,37.556918,126.9233621,800467,,,,0,,1,2024-03-25 20:50:06,2024-03-25 21:18:06
701298,308,301196,SPLIT,MANUAL,,,MANUAL,성수샌드,6000,6000,2024-04-30 11:07:31,서울 성동구 서울숲2길 4,37.543795,127.0444017,800306,,,,0,,1,2024-04-30 11:16:31,2024-04-30 12:05:31
701299,308,301197,SPLIT,MANUAL,,,MANUAL,성수샌드,5600,5600,2024-04-30 11:37:55,서울 성동구 서울숲2길 4,37.5443572,127.0437722,800306,,,,0,,1,2024-04-30 11:54:55,2024-04-30 12:47:55
701300,638,302502,SPLIT,MANUAL,,,MANUAL,종로삼계탕,12100,12100,2025-11-15 23:58:30,서울 종로구 인사동길 12,37.574497,126.9859417,800444,,,,0,,1,2025-11-16 00:26:30,2025-11-16 01:19:30
701301,638,302500,SPLIT,MANUAL,,,MANUAL,종로삼계탕,11500,11500,2025-11-16 00:54:15,서울 종로구 인사동길 12,37.5751862,126.9849625,800444,GP_JONGNO_KR_002,종로삼계탕,서울 종로구 인사동길 12,1,2025-11-16 02:08:15,1,2025-11-16 01:08:15,2025-11-16 01:52:15
701302,638,302498,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701302.jpg,f6dd17b57b378181e21e192b69d25acd16d22510bb39dca0625e3607caa8152d,SUCCESS,종로삼계탕,13700,13700,2025-11-16 00:54:09,서울 종로구 인사동길 12,37.5752723,126.9860873,800444,,,,0,,1,2025-11-16 01:14:09,2025-11-16 01:17:09
701303,638,302497,SPLIT,MANUAL,,,MANUAL,종로삼계탕,11800,11800,2025-11-16 01:10:01,서울 종로구 인사동길 12,37.574141,126.9845706,800444,GP_JONGNO_KR_002,종로삼계탕,서울 종로구 인사동길 12,1,2025-11-16 01:20:01,1,2025-11-16 01:32:01,2025-11-16 01:46:01
701304,638,302501,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701304.jpg,8cc441947b3d18a000b9b5daad5262b93eb4cb947c22cbf8fb3a1a034861169c,SUCCESS,종로삼계탕,14700,14700,2025-11-16 00:36:38,서울 종로구 인사동길 12,37.5742362,126.9842676,800444,,,,0,,1,2025-11-16 01:02:38,2025-11-16 01:03:38
701305,228,300881,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701305.jpg,8ca8c949eb7c714c02fe09fa18df00b9f85d1a8c4a4c8ddb10abb757e7d5e682,SUCCESS,대전피자,8000,8000,2025-04-20 07:28:05,대전 서구 월평동 5,36.3529474,127.3831908,800176,,,,0,,1,2025-04-20 07:29:05,2025-04-20 07:49:05
701306,228,300880,SPLIT,MANUAL,,,MANUAL,대전피자,8600,8600,2025-04-20 06:02:34,대전 서구 월평동 5,36.3537011,127.3831734,800176,GP_DAEJEON_WS_001,대전피자,대전 서구 월평동 5,1,2025-04-20 08:02:34,1,2025-04-20 06:18:34,2025-04-20 07:03:34
701307,228,300882,SPLIT,MANUAL,,,MANUAL,대전피자,10400,10400,2025-04-20 04:03:35,대전 서구 월평동 5,36.3523619,127.3824201,800176,,,,0,,1,2025-04-20 04:11:35,2025-04-20 05:04:35
701308,228,300878,SPLIT,MANUAL,,,MANUAL,대전피자,7700,7700,2025-04-20 05:45:56,대전 서구 월평동 5,36.3521193,127.3823521,800176,,,,0,,1,2025-04-20 06:09:56,2025-04-20 07:02:56
701309,360,301408,SPLIT,MANUAL,,,MANUAL,강남짜장면,7100,7100,2025-10-22 22:00:49,서울 강남구 도산대로 22,37.5219135,127.0362374,800348,,,,0,,1,2025-10-22 22:27:49,2025-10-22 22:56:49
701310,360,301407,SPLIT,MANUAL,,,MANUAL,강남짜장면,5800,5800,2025-11-04 04:30:58,서울 강남구 도산대로 22,37.5224661,127.0350439,800348,,,,0,,1,2025-11-04 04:44:58,2025-11-04 04:54:58
701311,360,301409,SPLIT,MANUAL,,,MANUAL,강남짜장면,7900,7900,2026-01-14 00:04:06,서울 강남구 도산대로 22,37.5207648,127.0346514,800348,,,,0,,1,2026-01-14 00:13:06,2026-01-14 01:06:06
701312,551,302154,SPLIT,MANUAL,,,MANUAL,대전라멘,10700,10700,2025-01-10 07:56:01,대전 서구 한밭대로 30,36.351797,127.3864938,800027,,,,0,,1,2025-01-10 08:03:01,2025-01-10 08:40:01
701313,551,302153,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701313.jpg,b1fb8d35c11a10119c4b077870bb5439f7325507b2c5f8dda95ec5932e51da28,SUCCESS,대전라멘,7300,7300,2025-01-10 10:29:09,대전 서구 한밭대로 30,36.3505373,127.3866577,800027,GP_DAEJEON_JP_001,대전라멘,대전 서구 한밭대로 30,1,2025-01-10 10:46:09,1,2025-01-10 10:55:09,2025-01-10 11:30:09
701314,248,300957,SPLIT,MANUAL,,,MANUAL,대구파스타,11300,11300,2026-02-06 00:47:27,대구 중구 국채보상로 77,35.872388,128.5957742,800122,,,,0,,1,2026-02-06 01:17:27,2026-02-06 01:30:27
701315,248,300953,SPLIT,MANUAL,,,MANUAL,대구파스타,10800,10800,2026-02-06 00:52:55,대구 중구 국채보상로 77,35.8731666,128.5944174,800122,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2026-02-06 01:54:55,1,2026-02-06 01:21:55,2026-02-06 01:42:55
701316,248,300956,SPLIT,MANUAL,,,MANUAL,대구파스타,11800,11800,2026-02-06 02:47:28,대구 중구 국채보상로 77,35.8737056,128.5957261,800122,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2026-02-06 03:53:28,1,2026-02-06 02:53:28,2026-02-06 03:09:28
701317,248,300954,SPLIT,GALLERY,https://storage.beggar.dev/receipts/701317.jpg,510eb6d6a57353c26856d015e004cfbc4f0267165fcd8197d9928688d34aaded,SUCCESS,대구파스타,11200,11200,2026-02-06 01:25:50,대구 중구 국채보상로 77,35.8724446,128.5951256,800122,,,,0,,1,2026-02-06 01:44:50,2026-02-06 02:01:50
701318,248,300955,SPLIT,MANUAL,,,MANUAL,대구파스타,9300,9300,2026-02-06 02:30:46,대구 중구 국채보상로 77,35.8726996,128.5954571,800122,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2026-02-06 04:24:46,1,2026-02-06 02:55:46,2026-02-06 03:54:46
701319,204,300777,SPLIT,MANUAL,,,MANUAL,종로백반,7000,7000,2024-01-14 13:38:15,서울 종로구 종로 45,37.5720818,126.978574,800351,,,,0,,1,2024-01-14 13:53:15,2024-01-14 14:37:15
701320,204,300779,SPLIT,CAMERA,https://storage.beggar.dev/receipts/701320.jpg,26c0a670564d92f0ba331e03143016a004dc9cf56c857c173c8cd62c02b26792,SUCCESS,종로백반,8000,8000,2024-01-14 17:41:29,서울 종로구 종로 45,37.5726342,126.978519,800351,GP_JONGNO_KR_001,종로백반,서울 종로구 종로 45,1,2024-01-14 19:37:29,1,2024-01-14 17:45:29,2024-01-14 18:37:29
701321,204,300780,SPLIT,MANUAL,,,MANUAL,종로백반,8300,8300,2024-01-14 16:23:51,서울 종로구 종로 45,37.5713433,126.980126,800351,GP_JONGNO_KR_001,종로백반,서울 종로구 종로 45,1,2024-01-14 17:43:51,1,2024-01-14 16:46:51,2024-01-14 17:12:51
